Date,IBM,MSFT,MTOR,SP500,EURUSD,Loan,Portfolio_PnL,Loss
2013-10-30,-2163.40874148912,112.61261261259999,-2777.77777777777,-944.9818862576599,10.893246187348993,9.166666666666666,-5753.495880057933,5753.495880057933
2013-10-31,-1043.57479877878,-759.70737197522,-1857.1428571428498,-725.78482716036,-1927.96456321254,9.166666666666666,-6305.007751603083,6305.007751603083
2013-11-01,22.3201830255,677.87035729416,145.56040756914,562.4432399378801,-1169.633661909645,9.166666666666666,247.72719258370185,-247.72719258370185
2013-11-04,1160.5200022317601,2336.38282899366,-1308.13953488372,722.2294190155201,311.38790035587,9.226190476190476,3231.606806189281,-3231.606806189281
2013-11-05,-2684.86159649414,3895.3811908736598,1325.47864506627,-528.56037881728,-510.50606688369004,9.226190476190476,1506.15798422101,-1506.15798422101
2013-11-06,2575.20382344672,8406.1135371179,-145.3488372093,988.95127552352,668.151447661455,9.226190476190476,12502.297437016487,-12502.297437016487
2013-11-07,904.06830738322,-3562.0743844945,-2474.5269286754,-2609.43132747812,-1552.1064301552049,9.226190476190476,-9284.844572943814,9284.844572943814
2013-11-08,-11.1111111111112,1493.33333333332,1343.28358208955,2676.50039608318,-369.67886482446005,9.285714285714286,5141.613049856193,-5141.613049856193
2013-11-13,524.3895777571399,4255.88865096358,1762.11453744493,1681.3703337028599,312.77926720284,9.404761904761903,8545.947128976111,-8545.947128976111
2013-11-14,-1460.0926178153,-702.3981129602801,-4617.60461760461,1006.43358976912,133.769322235455,9.404761904761903,-5630.4876744708545,5630.4876744708545
2013-11-15,1075.68190549366,-946.84516451434,6354.00907715582,832.75917746254,133.65013365015,9.404761904761903,7458.659891152591,-7458.659891152591
2013-11-18,1397.45619302362,-3387.8597288655,-853.48506401137,-723.02216184878,445.10385756675,9.464285714285715,-3112.3426184209943,3112.3426184209943
2013-11-19,845.66596194502,-967.7419354838601,0.0,-388.14500098028,99.85207100589,9.404761904761903,-400.96414160846814,400.96414160846814
2013-11-20,-64.77732793522,1850.84376701142,286.94404591104,-715.5738170009399,-864.808928967405,9.404761904761903,502.03250092365704,-502.03250092365704
2013-11-21,-1144.77023597386,1725.99784250268,2861.2303290414798,1628.8902273294998,211.880157609105,9.345238095238095,5292.573558604143,-5292.573558604143
2013-11-22,-3073.9151686308396,909.0909090909,3755.2155771905395,1015.16548088102,857.46102449889,9.345238095238095,3472.3630611257477,-3472.3630611257477
2013-11-25,-2603.4197462768802,372.63774287994,2680.96514745308,-226.04861353343998,-498.26529859008,9.404761904761903,-264.7260061626181,264.7260061626181
2013-11-26,-1821.8397228120998,-1540.91392136024,391.64490861618,61.22891473914,588.8016590134499,9.345238095238095,-2311.732923708332,2311.732923708332
2013-11-27,1872.4268230782202,1338.68808567602,1300.39011703511,559.3933784342601,88.528218369615,9.345238095238095,5168.771860688464,-5168.771860688464
2013-12-02,-2448.7978628673,1678.4683975872,-2383.93977415307,-505.24177387047996,-595.325591650755,9.226190476190476,-4245.610414478214,4245.610414478214
2013-12-03,-1577.64255127338,-728.2184655396601,-1670.95115681233,-638.4421759389,575.56080283353,9.285714285714286,-4030.407832445025,4030.407832445025
2013-12-04,-386.18809631984004,3288.9584964760998,2745.09803921568,-214.27292569922,-540.28226992062,9.285714285714286,4902.598958037815,-4902.598958037815
2013-12-05,386.93524524865995,-4827.94042116076,-1399.49109414758,-889.5079693780001,1206.196975285875,9.285714285714286,-5514.52154986609,5514.52154986609
2013-12-06,1805.9972739663601,1894.7368421052602,516.12903225806,2267.6127140555,285.42154566744,9.285714285714286,6779.183122338335,-6779.183122338335
2013-12-09,-236.39331344625998,1798.7486965589,-128.36970474967,374.2508597005,394.44850255660504,9.345238095238095,2212.030278715313,-2212.030278715313
2013-12-10,-383.18494308576,-3074.5381733626,-1156.81233933161,-658.99221332056,426.19845548593497,9.345238095238095,-4837.983975519357,4837.983975519357
2013-12-11,-2168.0216802168,-2623.98320650746,-1430.42912873862,-2224.41075701654,359.607700690155,9.345238095238095,-8077.891833694027,8077.891833694027
2013-12-12,-2089.0410958904,-2073.91651156606,923.4828496042201,-717.65487862114,-500.072474271615,9.345238095238095,-4447.856872649756,4447.856872649756
2013-12-13,-657.5532098978999,-2847.9312197742997,2614.37908496732,-12.589754562935001,-305.41012216404005,9.345238095238095,-1199.7599833366164,1199.7599833366164
2013-12-16,5844.9074074074,1062.9599345870802,636.94267515923,1265.7427027680799,360.682016904675,9.345238095238095,9180.579974921704,-9180.579974921704
2013-12-17,-2350.295192578,-1979.12430527314,1012.6582278481001,-617.8671703467,-98.13186014390999,9.345238095238095,-4023.415062398411,4023.415062398411
2013-12-18,3345.4710969503803,328.58707557502,1378.44611528822,3321.6991796277603,196.39220250219,9.345238095238095,8579.940908038809,-8579.940908038809
2013-12-19,1701.1751538892,-1804.2646254784,-1730.53152039555,-98.88302701075999,-1089.6411448496249,9.285714285714286,-3012.8594495594207,3012.8594495594207
2013-12-20,-221.95094884030001,3034.4827586206798,2641.50943396226,1006.34036353224,76.83301624466999,9.345238095238095,6546.559861614789,-6546.559861614789
2013-12-23,2455.2827463615,-978.2608695652,18137.25490196078,1066.5332210653198,307.17472390845,9.345238095238095,20997.32996182609,-20997.32996182609
2013-12-24,1086.5389891894802,2512.28836701256,2385.89211618257,602.90392606554,-273.702649441665,9.345238095238095,6323.265987103723,-6323.265987103723
2013-12-27,-291.34070677095997,-801.2820512820399,-1409.86908358509,-42.41865037342,832.72461650841,9.345238095238095,-1702.8406374078615,1702.8406374078615
2013-12-30,1437.21633888048,0.0,4187.94688457609,-22.19318536376,544.820572424805,9.345238095238095,6157.135848612854,-6157.135848612854
2013-12-31,1244.56842444074,643.60418342718,2254.9019607843097,796.5544506719199,-401.70816444702,9.345238095238095,4547.266092972368,-4547.266092972368
2014-01-03,1196.5719829677,-1345.53283100106,-1375.24557956778,-55.02727780102,-702.2677395757049,9.345238095238095,-2272.156206882627,2272.156206882627
2014-01-06,-685.81225889412,-4226.49688431318,2788.84462151394,-498.90856350303994,330.73643980596,9.226190476190476,-2282.4104549142494,2282.4104549142494
2014-01-07,3989.24731182794,1549.9584832549,3488.3720930232503,1218.0606136794402,-198.00528014080498,9.166666666666666,10056.79988831139,-10056.79988831139
2014-01-08,-1834.37878867744,-3570.4476792089995,-1966.2921348314599,11.3080447726624,-352.47466588336505,9.226190476190476,-7703.059033352411,7703.059033352411
2014-01-09,-627.7597488961001,-1286.3534675615201,859.59885386819,73.77670140992,55.203886353585,9.166666666666666,-916.3671081592587,916.3671081592587
2014-01-10,-128.08197246236,2870.81339712918,946.9696969696901,471.54322721666006,805.6802295636751,9.226190476190476,4976.150768893037,-4976.150768893037
2014-01-13,-3310.9046245861205,-5882.35294117646,-5628.51782363977,-2504.8986541989,-186.62177985948,9.107142857142858,-17504.18868060359,17504.18868060359
2014-01-14,1911.38140747176,4574.04230989136,2982.10735586481,2173.12566010466,384.699934051425,9.166666666666666,12034.523334050682,-12034.523334050682
2014-01-15,1957.8313253012,5477.92062604806,1158.3011583011498,1012.1901570394999,-855.13813769916,9.166666666666666,8760.271795657416,-8760.271795657416
2014-01-16,1086.6091403004,707.29053318824,0.0,-271.59345686048,-44.104675095555,9.166666666666666,1487.3682081992717,-1487.3682081992717
2014-01-17,1409.1968637423,-2764.97695852534,95.41984732824,-760.13876515754,-507.35294117649,9.226190476190476,-2518.6257633126393,2518.6257633126393
2014-01-22,-6559.465053335441,-1327.0666298037,672.43035542747,129.55989250654,-154.86725663718002,9.166666666666666,-7230.242025175644,7230.242025175644
2014-01-23,526.7489711933999,695.79738380182,-3148.85496183206,-1783.3980005751398,1483.83286579065,9.166666666666666,-2216.707074954663,2216.707074954663
2014-01-24,-3382.03907404366,4160.31063652752,-7290.640394088669,-4177.09548247388,0.0,9.166666666666666,-10680.297647412024,10680.297647412024
2014-01-27,-1937.20774883098,-4211.38432278222,743.88947927736,-989.10198368904,-10.96491228072538,9.226190476190476,-6395.543297829415,6395.543297829415
2014-01-28,-1180.4384485666,1332.2231473771799,1582.27848101265,1257.59626014996,-186.41713575552,9.226190476190476,2814.46849469386,-2814.46849469386
2014-01-29,-508.90585241729997,2150.5376344086,9553.478712357211,-2034.35045568842,10.979358805451866,9.166666666666666,9180.90606413221,-9180.90606413221
2014-01-30,1088.43537414964,1091.10747408618,3222.74881516587,2298.7031162513,-1251.5552953231352,9.04761904761905,6458.487103377474,-6458.487103377474
2014-01-31,-766.8019846639601,5317.417254476381,826.44628099173,-1328.08465290388,-542.475459443475,9.04761904761905,3515.5490575044146,-3515.5490575044146
2014-02-03,-4278.92234548334,-7188.16067653276,-7377.04918032786,-4591.48247376176,255.55555555555497,9.226190476190476,-23170.832930073975,23170.832930073975
2014-02-04,-69.40427993058,-712.7192982456,2556.5388397246797,1539.02705624958,-177.47541226059002,9.285714285714286,3145.252619823204,-3145.252619823204
2014-02-05,1619.99537144178,-2916.09353507564,-383.50910834132003,-344.4889980818,133.264233360495,9.345238095238095,-1881.486798601247,1881.486798601247
2014-02-06,1584.02203856748,2010.05025125628,769.9711260827701,2580.95170220126,943.1170944596399,9.345238095238095,7897.457450662669,-7897.457450662669
2014-02-07,2954.14209652486,2100.60807075732,1050.6208213944599,2656.61092775096,110.26168773889499,9.404761904761903,8881.648366071257,-8881.648366071257
2014-02-10,-124.11847672778,1312.91028446388,3402.64650283553,334.3397963992,330.54208902603,9.345238095238095,5265.665434092099,-5265.665434092099
2014-02-11,2890.3691995032,2038.04347826086,4113.34552102376,2226.60787832776,109.938434476665,9.226190476190476,11387.530702068434,-11387.530702068434
2014-02-12,601.0016694490799,1587.0880968392598,438.98156277436004,37.9124219384,-681.11908598211,9.226190476190476,1993.0908554951802,-1993.0908554951802
2014-02-13,1775.4105636928402,747.26447824926,524.4755244755199,1210.51294258852,849.7645673925899,9.107142857142858,5116.535219255873,-5116.535219255873
2014-02-14,2034.75582930048,53.177346450399995,1043.47826086956,964.30914699436,230.448460019025,9.04761904761905,4335.216662681444,-4335.216662681444
2014-02-19,-262.02303619192,481.02618920362,-4255.31914893617,-1269.77625546658,43.610989969500004,9.285714285714286,-5253.195547135835,5253.195547135835
2014-02-20,1432.08526919922,1279.65875766462,5066.666666666661,1226.45507415948,-784.76965557333,9.226190476190476,8229.322302592842,-8229.322302592842
2014-02-21,-1595.5714750895402,1218.5430463576,1015.22842639593,-349.54898793306,350.620891161435,9.226190476190476,648.4980913685553,-648.4980913685553
2014-02-24,722.1401608403,-1527.1195365982,2177.55443886097,1253.97868569498,240.48972452992498,9.226190476190476,2876.2696638041652,-2876.2696638041652
2014-02-25,-239.84736985554,-795.96710002652,1803.27868852459,-260.26550860876,54.569266589055,9.226190476190476,570.9941670990156,-570.9941670990156
2014-02-26,905.9651803743801,-372.93553542886,-805.1529790660201,75.29467996652001,-883.700632773285,9.226190476190476,-1071.3030964510745,1071.3030964510745
2014-02-27,1314.78865587308,2081.6653322658,2922.07792207792,995.34974627392,614.5741878840901,9.166666666666666,7937.622511041476,-7937.622511041476
2014-02-28,-107.95055864413999,2377.1790808240803,-2129.33753943217,545.16193730772,896.24016321771,9.226190476190476,1590.5192737493903,-1590.5192737493903
2014-03-03,-982.8805962088801,-2766.90159227354,-644.64141821112,-1473.25405578036,-467.188179052575,9.226190476190476,-6325.639651050284,6325.639651050284
2014-03-04,2366.22164333006,3335.0979354155597,2189.7810218978098,3064.71850260354,-348.76117125627,9.226190476190476,10616.28412246689,-10616.28412246689
2014-03-05,750.91182149752,-1562.0932048945401,-238.09523809523,31.44250046082,32.77255844439,9.285714285714286,-975.7758483013257,975.7758483013257
2014-03-06,534.35930319546,209.91865652058,-79.55449482895,347.23674624564,1245.0851900393102,9.226190476190476,2266.2715916482307,-2266.2715916482307
2014-03-07,42.63483265828,-1310.61598951506,-955.41401273885,110.0966421362,216.63778162912502,9.285714285714286,-1887.375031544591,1887.375031544591
2014-03-10,-1374.6803069053599,-422.1635883905,-2009.6463022508,-98.81147223414,129.795211998825,9.226190476190476,-3766.280267305785,3766.280267305785
2014-03-11,397.01700735016,1057.6414595452,-574.24118129614,-1007.2363653548799,-140.48991354465,9.226190476190476,-258.08280282411954,258.08280282411954
2014-03-12,-578.2822874277,1315.09731720146,577.55775577557,122.63077797584,400.23076368357,9.226190476190476,1846.4605176849304,-1846.4605176849304
2014-03-13,-2491.67651165288,-1985.8897308596802,-4183.75717801476,-2319.04209143076,248.13003452244,9.226190476190476,-10723.009286959448,10723.009286959448
2014-03-14,-1837.9554105492,-1002.90314067036,0.0,-555.51986672734,-32.311337689365,9.226190476190476,-3419.4635651600743,3419.4635651600743
2014-03-17,3951.48455079304,1856.7639257294402,342.46575342465,1920.98325582054,32.31829933926,9.285714285714286,8113.3014993926445,-8113.3014993926445
2014-03-18,1076.3683332436199,7884.3626806833,2047.78156996587,1458.6626185145,-150.786242550435,9.226190476190476,12325.615150333044,-12325.615150333044
2014-03-19,-2248.27364702102,-1415.92920353982,-1672.24080267558,-1238.43243019024,-32.343851074515,9.285714285714286,-6597.934220215461,6597.934220215461
2014-03-20,3454.06312598126,5398.52304558186,1020.4081632653,1205.29275586934,-1358.7347232207,9.285714285714286,9728.838081762773,-9728.838081762773
2014-03-21,-1309.2070250133,-843.0448797421201,-1683.50168350168,-594.12799636634,-10.882182240273819,9.285714285714286,-4431.478052578,4431.478052578
2014-03-24,1692.8269138051,1693.22709163346,-2054.79452054794,-949.2770920919601,10.882971776826622,9.285714285714286,402.1510788612009,-402.1510788612009
2014-03-25,7213.81142098272,-790.12345679012,524.4755244755199,883.3030324419001,-76.175275681965,9.226190476190476,7764.517435904246,-7764.517435904246
2014-03-26,-2481.54224774404,-2726.82201289042,-1826.08695652173,-1404.49035643568,97.98940262758501,9.226190476190476,-8331.725980488094,8331.725980488094
2014-03-27,-2896.8954418025,-2161.34707212866,-265.72187776793004,-342.90377991892,-369.940519367475,9.166666666666666,-6027.642024318818,6027.642024318818
2014-03-28,653.21603540008,4776.42276422764,5150.97690941385,934.59729239524,10.907504362989151,9.166666666666666,11535.287172466464,-11535.287172466464
2014-03-31,2142.2945655027397,3424.3176178659996,3462.83783783783,1596.9101544069601,261.76107031191003,9.226190476190476,10897.34743640163,-10897.34743640163
2014-04-01,2088.42017767156,2098.0727006586803,2040.81632653061,1434.17206976404,293.96820788271,9.166666666666666,7964.616149174268,-7964.616149174268
2014-04-02,-976.8637532133599,-338.00096571704,400.0,601.78985221038,-467.255867864385,9.04761904761905,-771.2831155367859,771.2831155367859
2014-04-03,-888.6592611728199,-1644.4981862152201,-2470.11952191235,-236.50835855332002,-577.719642467835,9.04761904761905,-5808.457351273926,5808.457351273926
2014-04-04,-954.9016555088399,-5559.61960497438,-1797.3856209150301,-2520.40000075978,-43.770061278075005,9.107142857142858,-10866.969800578963,10866.969800578963
2014-04-07,2868.01898107106,-351.141208929,-4742.096505823621,-2134.00665231112,448.774080560415,9.107142857142858,-3901.344162575123,3901.344162575123
2014-04-08,-1264.65144972238,100.5025125628,2794.75982532751,860.4754816214,622.0443797744549,9.107142857142858,3122.2378924209274,-3122.2378924209274
2014-04-09,3466.29416938278,3264.69110999496,934.57943925233,2203.8133157502402,152.151862048965,9.166666666666666,10030.69656309594,-10030.69656309594
2014-04-10,-976.4035801464601,-5485.54484803558,-2441.07744107744,-4202.01834592088,825.13028372901,9.166666666666666,-12270.747264784684,12270.747264784684
2014-04-11,-500.81766148813995,-767.27642276422,-3623.81363244176,-1889.7884770206801,64.78548805065,9.166666666666666,-6707.744038997484,6707.744038997484
2014-04-14,2643.5780521542997,-147.92522125022,89.52551477169999,1656.05481686356,-798.676068499035,9.166666666666666,3451.7237607069715,-3451.7237607069715
2014-04-15,-758.45679324466,2909.64777947932,805.00894454382,1340.8718478421201,-195.31249999999503,9.166666666666666,4110.925945287272,-4110.925945287272
2014-04-16,-629.37772814942,3270.44025157232,798.5803016858899,2110.31031734362,152.10777922639502,9.166666666666666,5711.227588345472,-5711.227588345472
2014-04-17,-6507.128309572301,-1930.6930693069198,2904.92957746478,268.8191595616,130.246020260505,9.107142857142858,-5124.719478735192,5124.719478735192
2014-04-21,2378.82216725434,-349.91252186952,513.25919589392,747.91233246696,-282.28141285464,9.166666666666666,3016.9664275577265,-3016.9664275577265
2014-04-22,-124.82446559524,250.375563345,2978.72340425531,813.114034868,152.28426395940002,9.107142857142858,4078.779943689613,-4078.779943689613
2014-04-23,-437.15846994534,-1500.37509377344,3471.07438016528,-429.91837888892,108.66415531728,9.04761904761905,1221.3342119224792,-1221.3342119224792
2014-04-24,-1575.13169561362,856.6389518770401,-399.36102236421004,332.74566204042003,152.01969016938,8.988095238095239,-624.1003186528947,624.1003186528947
2014-04-25,-620.33434970034,250.87807325638,-5533.279871692061,-1658.60941681934,108.47555684118001,9.107142857142858,-7443.7628652570365,7443.7628652570365
2014-04-28,3701.9458946369205,4810.82435479828,-1782.68251273344,647.4362526698001,65.03830033242,9.107142857142858,7451.669432561125,-7451.669432561125
2014-04-29,2039.9710054882398,-1761.6833863469399,950.7346585998199,971.4866564968199,-390.06067610517,9.04761904761905,1819.4958771803888,-1819.4958771803888
2014-04-30,1394.08538772998,-543.07578375708,1626.71232876712,624.54703181688,673.5225955967401,9.107142857142858,3784.8987030107824,-3784.8987030107824
2014-05-01,-2992.82333180638,-1980.1980198019799,17523.167649536637,-9.3451781411952,-32.44412400864,9.107142857142858,12517.464138635585,-12517.464138635585
2014-05-02,-2159.87185449284,-1550.0,-860.21505376344,-275.5306485095,-32.45114300136,9.04761904761905,-4869.021080719521,4869.021080719521
2014-05-05,-188.04847471792,-1310.15369110606,72.30657989877,379.67747510576,216.387766878255,9.107142857142858,-820.7232010840521,820.7232010840521
2014-05-06,-1286.20725713688,-1876.7435962465,-2023.12138728323,-1797.08294767414,432.15211754537995,9.107142857142858,-6541.895927938227,6541.895927938227
2014-05-07,389.41219807398,1868.9196108550798,811.20943952802,1191.9182016697,-75.409365124965,9.107142857142858,4195.157227858958,-4195.157227858958
2014-05-08,-412.04437400949996,1090.67850348762,-1463.05779078273,-219.34120240414,-571.2438025436251,9.107142857142858,-1565.901523395232,1565.901523395232
2014-05-09,1238.6850881372,-504.54086781028,0.0,361.28368432766,-1092.75822273513,9.107142857142858,11.776824776592743,-11.776824776592743
2014-05-12,2619.9494949494797,2175.01264542234,4899.7772828507705,1979.8763174883002,-32.696359805294996,9.107142857142858,11651.026523762737,-11651.026523762737
2014-05-13,-394.66168146646,3652.73955466598,-1698.51380042462,140.16007536084,-534.15697674417,9.107142857142858,1174.6743142487128,-1174.6743142487128
2014-05-14,-3611.0099380821,-890.6481939633801,-1295.89632829373,-911.66253158792,76.58084749470001,9.107142857142858,-6623.529001575287,6623.529001575287
2014-05-15,-2395.08266214496,-3180.91451292246,-1021.15244347191,-1872.57850580038,-65.60723137482,9.107142857142858,-8526.228212857388,8526.228212857388
2014-05-16,643.56966641638,1161.61616161616,515.8437730287301,745.44478762238,-43.757292882135005,9.107142857142858,3031.8242386586576,-3031.8242386586576
2014-05-19,-64.1505399337,-401.70725583729995,1979.47214076246,777.210068944,87.54012255615001,9.107142857142858,2387.471679348753,-2387.471679348753
2014-05-20,-2256.6844919786,-352.20125786162,-2372.393961179,-1304.68424035632,-153.10586176725002,9.107142857142858,-6429.962670285648,6429.962670285648
2014-05-21,1622.58640272594,3377.01612903224,2503.68188512518,1652.00197373374,-492.62881331194495,9.166666666666666,8671.824243971821,-8671.824243971821
2014-05-22,-761.84344653682,-1239.1573729863599,-1436.7816091954,488.07953377217996,-54.916892436105,9.107142857142858,-2995.5126445253627,2995.5126445253627
2014-05-23,280.05170185264,99.75062344138,1603.4985422740501,865.7671453576601,-263.697626721345,9.166666666666666,2594.537052871052,-2594.537052871052
2014-05-28,-1840.02597683732,-895.7452102512999,-716.33237822349,-202.75087333465999,-242.32633279482002,9.166666666666666,-3888.0141047749235,3888.0141047749235
2014-05-29,742.84465807296,1649.5876030992201,216.45021645020998,1099.75361595248,132.3918799647,9.166666666666666,3850.1946402062363,-3850.1946402062363
2014-05-30,653.0256856769599,2974.7149231531803,-575.9539236861,377.91608130872004,352.73368606704,9.166666666666666,3791.603119186467,-3791.603119186467
2014-06-02,1442.82924712518,-732.77967757694,-144.8225923244,166.408326127,-373.900293255135,9.166666666666666,366.90167676237166,-366.90167676237166
2014-06-03,-1421.7243793419,-2451.58126991908,-580.1305293691,-77.38842330098,198.44186388357,9.166666666666666,-4323.216071380824,4323.216071380824
2014-06-04,151.86852524814,148.92032762472,-802.33406272793,421.5989533549,-55.049911920134996,9.166666666666666,-125.82950175363835,125.82950175363835
2014-06-05,1593.4095712969402,4414.68253968252,8455.88235294117,1329.03474221426,-11.014024524580446,9.166666666666666,15791.161848276975,-15791.161848276975
2014-06-06,419.39993547691995,1310.36156272748,-338.98305084745,964.4666570082601,231.311499485985,9.166666666666666,2595.7232705178617,-2595.7232705178617
2014-06-09,-160.97011321564,-1012.5361620057799,-2040.81632653061,192.3258849387,-549.89368722045,9.166666666666666,-3562.7237373671137,3562.7237373671137
2014-06-10,-2072.81709805606,-775.38163314756,-208.33333333333,-52.480625449,-507.76363234968005,9.166666666666666,-3607.609655668963,3607.609655668963
2014-06-11,-2213.902002279,-1216.24908781318,-835.0730688935199,-689.3223049063399,-121.83415786753501,9.166666666666666,-5067.213955092909,5067.213955092909
2014-06-12,-1130.31550068586,-1370.53352912382,-3929.8245614035,-1367.6413441730401,266.03606266625997,9.166666666666666,-7523.112206053293,7523.112206053293
2014-06-13,1478.8654673877,3203.5485460818,1753.10445580715,628.62981870442,-376.21717320741,9.166666666666666,6697.097781440327,-6697.097781440327
2014-06-16,-230.06134969324,1309.7259277225198,789.6625987078199,164.92618223378,621.2098801952251,9.166666666666666,2664.6299058327713,-2664.6299058327713
2014-06-17,-98.71126953660001,867.46987951806,1638.1766381766301,448.25417542494006,-386.65488289878,9.166666666666666,2477.7012073509163,-2477.7012073509163
2014-06-18,1470.42686272358,-143.95393474088,2032.2354590049,1569.63061058104,265.819980801885,9.107142857142858,5203.266121227668,-5203.266121227668
2014-06-19,-849.67320261436,-672.26890756302,-137.36263736263,262.2030706436,585.98068843518,9.04761904761905,-802.073369413611,802.073369413611
2014-06-20,-1389.34471064434,819.0797398217201,343.87895460797,338.2309695999,-374.44933920705,9.04761904761905,-253.55676677418091,253.55676677418091
2014-06-23,649.95868906636,1487.5239923224399,-13091.15832762165,-3.702196101761,77.28544089502499,9.107142857142858,-10870.985258582445,10870.985258582445
2014-06-24,-1383.55111452728,-1166.94451059776,1971.6088328075703,-1270.4311522707399,-55.17545795628,9.107142857142858,-1895.3862596873469,1895.3862596873469
2014-06-25,-176.91287041132,1365.43298598634,-773.39520494972,964.7235793356,551.95760965554,9.107142857142858,1940.913242473583,-1940.913242473583
2014-06-26,-387.33953076582003,-1475.13680704258,-467.65393608729,-229.66521703326,-307.963044434655,9.166666666666666,-2858.591868696938,2858.591868696938
2014-06-27,1485.8346731718,2540.74784276126,1801.09631949882,413.16417913168004,231.44746509918,9.107142857142858,6481.397622519882,-6481.397622519882
2014-06-30,-484.28815145010003,-2603.55029585798,307.6923076923,-62.15194702936,649.2553737803399,9.166666666666666,-2183.8760461981337,2183.8760461981337
2014-07-01,5604.89876979092,815.34772182254,996.93251533742,1372.74721168866,-98.612125639125,9.04761904761905,8700.361712048032,-8700.361712048032
2014-07-02,2189.4284947679002,143.30069262,-1898.25360668185,131.21794021472,-274.102770265335,9.04761904761905,300.63836970305437,-300.63836970305437
2014-07-03,148.62784648866,-477.32696897374,-154.7987616099,1078.46594256454,-505.272407732865,8.988095238095239,98.68374597479021,-98.68374597479021
2014-07-08,-872.15486066794,-1000.23815194092,-784.31372549019,-1344.6563460862599,110.26168773889499,9.107142857142858,-3881.9942535892724,3881.9942535892724
2014-07-09,1281.91432539258,-526.56773575872,711.4624505928799,932.37009344246,176.28911414721,9.107142857142858,2584.5753906735526,-2584.5753906735526
2014-07-10,-764.25007960938,71.99424046076,-235.47880690737,-828.7043899498799,-330.154071900195,9.04761904761905,-2077.5454888584454,2077.5454888584454
2014-07-11,319.6590303676,1943.1450161928599,-865.4602675059001,323.64477930006,-22.058823529439998,9.04761904761905,1707.977353872799,-1707.977353872799
2014-07-14,1978.7234042553,237.5861249703,2301.5873015873,971.10362078502,242.682747462885,9.107142857142858,5740.790341917948,-5740.790341917948
2014-07-15,-1443.16865058464,1471.28618889416,-2327.38557020946,-386.66206302664,-517.621145374455,9.04761904761905,-3194.5036212534155,3194.5036212534155
2014-07-16,4106.3186375935,7679.6230859835005,555.9968228752899,870.30233669782,-475.20813379501504,9.04761904761905,12746.080368402714,-12746.080368402714
2014-07-17,135.1632355999,2041.74228675136,-1184.8341232227401,-2322.87536718314,0.0,9.04761904761905,-1321.756349007001,1321.756349007001
2014-07-18,10.3901501376694,718.6166629238601,1199.04076738609,2047.95585748338,-166.29711751661998,9.04761904761905,3818.753939461999,-3818.753939461999
2014-07-21,-1714.2857142857001,648.91474602818,-789.88941548183,-451.91815967013997,99.889012208655,9.107142857142858,-2198.1823883436923,2198.1823883436923
2014-07-22,3395.3366518208004,-22.30400356864,1194.26751592356,992.005472976,-598.9352262644101,9.107142857142858,4969.477553744453,-4969.477553744453
2014-07-23,-474.0069040136,178.45192951148002,1022.8166797797,353.24286151306,-89.08685968818001,9.107142857142858,1000.5248499596031,-1000.5248499596031
2014-07-24,1662.9654495687598,-2094.94094049476,311.52647975077,92.87223000688,66.854850690825,9.107142857142858,48.38521237961764,-48.38521237961764
2014-07-25,-860.47940995696,450.45045045044003,1164.59627329192,-987.5149867587601,-412.087912087905,9.107142857142858,-635.9284422041222,635.9284422041222
2014-07-28,1419.75308641974,-2382.0224719100997,-2609.36300844205,45.645870975,100.51373687739,9.166666666666666,-3416.306119413354,3416.306119413354
2014-07-29,-1236.08131576258,-386.62724584944,-1339.63750985027,-897.08287595386,-334.821428571435,9.04761904761905,-4185.202756939965,4185.202756939965
2014-07-30,-585.90738551678,-1396.83263073942,559.1054313098999,38.94123378626,-357.94183445188503,9.166666666666666,-1733.4685189452582,1733.4685189452582
2014-07-31,-2402.0618556700997,-1920.6718909554,-158.85623510722,-3985.87559044238,134.549259979035,9.107142857142858,-8323.80916933892,8323.80916933892
2014-08-01,-2629.5194866176203,-1390.17608897126,1272.87191726332,-596.35618009292,515.3099327856451,9.107142857142858,-2818.7627627756924,2818.7627627756924
2014-08-04,518.10732223102,2379.8413439104,1099.76433621366,1428.64435981264,-245.60881214646,9.166666666666666,5189.915216687928,-5189.915216687928
2014-08-05,-2678.75975532588,-1337.3299515794201,155.40015540015,-1899.73026754174,-536.752646488725,9.107142857142858,-6288.0653226784725,6288.0653226784725
2014-08-06,-32.06841261356,-1578.4586815227399,-387.89759503491,75.62301342410001,-123.44755349393999,9.107142857142858,-2037.1420863839069,2037.1420863839069
2014-08-07,-1795.98860031186,2292.93401965372,-1947.0404984423599,-1060.54808694602,78.62223886188,9.107142857142858,-2422.913784327497,2422.913784327497
2014-08-08,2528.48616386326,-138.7925052047,2541.69976171564,2304.79972957538,561.293219577885,9.107142857142858,7806.593512384608,-7806.593512384608
2014-08-11,900.17682044686,0.0,3020.91402013942,580.1380251860201,-301.96838651952,9.166666666666666,4208.427145919447,-4208.427145919447
2014-08-12,-138.68885688376,1481.48148148148,1052.6315789473601,-333.6440948082,-313.78408666416,9.107142857142858,1757.1031649298627,-1757.1031649298627
2014-08-13,651.22237642788,2573.5294117647,1339.2857142857101,1387.7050526779599,112.30066631727,9.166666666666666,6073.209888140187,-6073.209888140187
2014-08-14,-74.48789571694,862.06896551724,367.10719530102,872.0415276700601,100.994987656155,9.166666666666666,2136.891447094202,-2136.891447094202
